Genes,DPD_BL,DPD_onc,DPD_risk,DPD_T2,DPD_Ta,DPD_immuno,DPD_immuno_0
NISCH,0.0,0.0225314974110683,0.0,0.0,0.0,0.0,0.09158906920406401
NIT1,0.0,-0.00504739956835839,0.0,0.0,0.0,0.0,-0.00700152102135087
NMT1,0.0,-0.0532109509158558,-0.0296335369351359,0.0,0.0,0.0,-0.038729683244319295
NNT,0.0,0.028254463671229,0.0,0.0,0.0,0.0,-0.03400767123962782
NOL3,0.0,0.04677087922998,0.0,0.0,0.0,0.0,0.011974566192180297
NOLC1,0.0,0.0439720715023655,-0.00421800648530292,0.0,0.0,0.0,0.05088475375637843
NOS3,0.0,0.0085026293402553,0.0,0.0,0.0,0.0,-0.02212703105885277
NOSIP,0.0,-0.0680847509667168,0.0,0.0,0.0,0.0,0.038597799277504716
NOTCH1,0.0,-0.0232945554581186,0.0,0.0,0.0,0.0,-0.0041015714811053205
NPC1,0.0,-0.0429102545930553,0.0,0.0,0.0,0.0,0.005421251613725967
NPDC1,0.0,0.0342555320583072,0.0,0.0,0.0,0.0,-0.013490600281454258
NPEPL1,0.0,-0.00676497568427477,0.0,0.0,0.0,0.0,-0.00043084157396714676
NPRL2,0.0,-0.0495266197866012,0.0,0.0,0.0,0.0,0.00944349290004824
NR1H2,0.0,-0.0344045300032648,0.0,0.0,0.0,0.0,0.06014019428818169
NR2F6,0.0,0.00215336668974271,0.0,0.0,0.0,0.0,-0.03238894931143903
NR3C1,0.0,-0.00341084022224059,-0.0862810055501097,0.0,0.0,0.0,-0.021267608748440046
NRAS,0.0,0.0251894650564176,0.0,0.0,0.0,0.0,0.0056339862347046694
NRIP1,0.0,0.014767530371853,0.0,0.0,0.0,0.0,0.009822663869407045
NSDHL,0.0,0.00850466816466035,-0.00771652938047274,0.0,0.0,0.0,-0.005552743241234615
NT5DC2,0.0,-0.0387817393684902,0.0992816715471648,0.0,0.0,0.0,0.001559760517853175
NUCB2,0.0,0.0425557715661042,0.0,0.0,0.0,0.0,-0.011539155086170838
NUDCD3,0.0,-0.0215346904319182,0.0,0.0,0.0,0.0,-0.02116812935814072
NUDT9,0.0,-0.00112692011758212,-0.0826926781061444,0.0,0.0,0.0,-0.03361570854044209
NUP133,0.0,0.0118877662817922,0.0520280402839574,0.0,0.0,0.0,-0.032184094781186376
NUP62,0.0,0.0173034758611595,-0.0849120629848838,0.0,0.0,0.0,0.030927125504900153
NUP85,0.0,-0.052524128325298,0.0,0.0,0.0,0.0,-0.04074152851826992
NUP88,0.0,0.0192733101967039,2.6343141923783e-05,0.0,0.0,0.0,0.002456142255358248
NUP93,0.0,-0.0427188374914872,0.0,0.0,0.0,0.0,0.032500422406740004
NUSAP1,0.171275711473382,0.0180230920897634,0.0,0.171275711473382,0.187501007530604,0.0,-0.013201272658688415
NVL,0.0,-0.00731346178090786,-0.0466099227619582,0.0,0.0,0.0,-0.01821579785359883
ORC1,0.0,0.050725809639269,0.0,0.0,0.0,0.0,0.0011611459676586441
OXA1L,0.00102474614718631,-0.0125165785072953,0.0805836973020325,0.00102474614718631,0.0154446165114114,0.0,-0.024858511288818087
OXCT1,0.0,-0.0291426331520728,0.162598870154749,0.0,0.0,0.0,-0.0263040926430161
OXSR1,0.0,-0.0174069561662233,0.0103457094172309,0.0,0.0,0.0,0.024236004073312566
P4HA2,0.0,0.0344259724967005,0.0,0.0,0.0,0.0,0.048838494362093345
P4HTM,0.0,0.0208158738696785,0.0,0.0,0.0,0.0,-0.007948553482497006
PACSIN3,0.0,-0.00363936440864553,-0.10733778216115,0.0,0.0,0.0,-0.008235477826080893
PAF1,0.0,-0.0247648435689004,0.0,0.0,0.0,0.0,-0.05476885262451002
PAFAH1B1,0.0,-0.000875535531082704,0.0330229429640422,0.0,0.0,0.0,0.027753968572959885
PAFAH1B3,0.0,-0.00558069014911287,0.0,0.0,0.0,0.0,-0.01649676927222502
PAICS,0.0,-0.0103837860448974,-0.0389795286500914,0.0,0.0,0.0,0.06061724327189854
PAK1,0.0,-0.0162208440497527,-0.0442663765631654,0.0,0.0,0.0,-0.0141980482971192
PAK4,-0.00893271071119637,0.0104508294809952,0.00181461190898024,-0.00893271071119637,0.00567788653688898,0.0,-0.01272679670690966
PAK6,0.0,0.0332194461855721,0.0,0.0,0.0,0.0,-0.012479152190419231
PAN2,0.0,-0.0405477417581659,0.0,0.0,0.0,0.0,0.0029739544043949407
PARP1,0.0,0.0177154097874795,0.0,0.0,0.0,0.0,-0.0284055591072445
PARP2,0.0,-0.0168547707692191,0.0,0.0,0.0,0.0,-0.033737621132479835
PAX8,0.0,-0.000219246185742274,0.00196183440191406,0.0,0.0,0.0,0.00418457480165347
PCBD1,0.0,0.0372007370124299,0.0,0.0,0.0,0.0,0.057834107557305094
PCCB,0.0,-0.0399466170759132,0.0426110481443548,0.0,0.0,0.0,-0.011724737838294634
PCK2,0.0,0.0152408022730409,0.0,0.0,0.0,0.0,-0.011802169020221737
PCM1,0.0,0.0207200262114674,3.4514619956739e-05,0.0,0.0,0.0,0.003970604017075307
PCMT1,0.0,-0.0016460002027753,-0.0197454129982705,0.0,0.0,0.0,0.01894539641254598
PCNA,0.0215259305091448,-0.00820675775021721,0.0,0.0215259305091448,0.0407009539835123,0.0,0.006853956738642931
PDGFA,0.0,-0.00827609532966396,0.0,0.0,0.0,0.0,0.020274463209489477
PDHX,0.0,-0.0214898957839674,-0.00763384874003246,0.0,0.0,0.0,-0.04262914233933489
PDIA5,0.0,0.0261399690403453,0.0,0.0,0.0,0.0,0.0014543573672899071
PDLIM1,-0.0913167311593958,0.00793267277232399,-0.0248801916895022,-0.0913167311593958,-0.0219983585742223,0.0,0.011557567691080291
PDS5A,0.0,0.00279103818100327,0.0,0.0,0.0,0.0,0.0005571960231308537
PECR,0.0,-0.00339815770215181,-0.0480688598293162,0.0,0.0,0.0,0.030851753465956578
PEX11A,0.0,-0.0162122985548988,0.0519483457648741,0.0,0.0,0.0,-0.004557907864079297
PFKL,0.0,-0.0472720725158497,0.0,0.0,0.0,0.0,-0.03248530981727166
PGAM1,0.0,-0.00162592517789992,0.0,0.0,0.0,0.0,0.02306340132756928
PGM1,0.0,-0.0255918106511843,0.0253312119120122,0.0,0.0,0.0,0.030825672966339125
PGRMC1,0.0,-0.00645512354921269,0.0,0.0,0.0,0.0,0.0020442803934184886
PHGDH,-0.060527395458833,0.020543962501719,0.0948648596334751,-0.060527395458833,0.00690512330373071,0.0,0.02827913212456793
PHKA1,0.0,-0.0502821945873567,0.0,0.0,0.0,0.0,0.0040127984067852155
PHKB,0.0,0.0111330915132365,0.0,0.0,0.0,0.0,0.015132332190884447
PHKG2,0.0,0.032088752152849,0.0,0.0,0.0,0.0,-0.01632767452069879
PIGB,0.0,0.0224847706111167,0.0,0.0,0.0,0.0,0.02029265462042659
PIH1D1,0.0,-0.0264091939273355,0.0,0.0,0.0,0.0,0.04525671470043675
PIK3C2B,0.0,0.0168065620112142,0.0,0.0,0.0,0.0,-0.035913808829352536
PIK3C3,0.0,-0.0291458060226697,0.0,0.0,0.0,0.0,-0.07613577588568954
PIK3CA,0.0,-0.0475320898548819,0.0,0.0,0.0,0.0,-0.02250795843557806
PIK3R3,0.0,0.0204512041957603,0.0,0.0,0.0,-0.00621061022199971,-0.040757983449999015
PIK3R4,0.0,0.02484692210454,0.0366584871023324,0.0,0.0,0.0,0.00449121219875904
PIN1,0.0,-0.00550637820921935,-0.058640215097458,0.0,0.0,0.0,0.05582794131302039
PIP4K2B,0.0,-0.0757055640831297,0.0,0.0,0.0,0.0,-0.007451342149508374
PKIG,-0.0888528411456516,-0.00780012863154264,0.0,-0.0888528411456516,-0.0325008515560264,0.0,-0.022658482700486714
PLA2G15,0.0,0.0258995508364704,0.0,0.0,0.0,0.0,0.0047379431383622736
PLA2G4A,0.0,0.0248285557932072,-0.0232828761973101,0.0,0.0,0.0,0.009760890337386046
PLCB3,0.0,-0.00611757112779492,0.0,0.0,0.0,0.0,0.012457158377326893
PLEKHJ1,0.0,-0.0252724535684828,0.0,0.0,0.0,0.0,-0.047635851168556786
PLEKHM1,0.0,-0.0466618295026289,-0.0622899041807158,0.0,0.0,0.0,-0.0362928174096269
PLK1,0.106787382879147,0.0355272002774702,0.0,0.106787382879147,0.0994336021789764,0.0,-0.012347468515689478
PLOD3,0.0,-0.0237877804648488,0.0,0.0,0.0,0.0,0.03986159918590216
PLP2,0.0239178464643747,0.0127827682991618,0.0,0.0239178464643747,0.0430981738030912,0.0,0.017585230282837885
PLS1,0.0146278006078289,0.0949167660460762,0.0,0.0146278006078289,-0.038617947920035,0.0,-0.01045777183611337
PLSCR1,0.0,0.0256950666981994,0.0,0.0,0.0,0.0,0.008046928207554949
PLSCR3,0.0,-0.0168222272733006,-0.114532624960027,0.0,0.0,0.0,-0.019744042105904854
PMAIP1,-0.022456570765415,0.0402969576564247,0.0224363203782828,-0.022456570765415,-0.00970210564580802,0.0,-0.0110338650336513
PMM2,0.0,0.0661581532170175,0.0,0.0,0.0,0.0,0.02570734086103451
PNKP,0.0,0.0383756942601604,0.0527710517588889,0.0,0.0,0.0,0.06456050312844065
PNP,0.0,0.0292039287290951,-0.00114412522395866,0.0,0.0,0.0,0.028780092947483817
POLB,0.0,-0.0141930758637161,0.0,0.0,0.0,0.0,-0.009291424051369635
POLD4,0.0,-0.0114425791598322,-0.023637290313135,0.0,0.0,0.0,0.04317798809838922
POLE2,0.0,-0.0718273291397107,0.0,0.0,0.0,0.0,-0.018897917853247136
POLG2,0.0,0.00904086258003828,0.0197476502286177,0.0,0.0,0.0,-0.02698809086699394
POLR1C,0.0,0.0194545609340583,0.00594187799097466,0.0,0.0,0.0,-0.019480673402543634
POLR2I,0.0,-0.017282735371377,0.0,0.0,0.0,0.0,-0.01665701117353138
POLR2K,0.0,-0.0184993756804878,0.0,0.0,0.0,0.0,-0.06150856839546031
POP4,0.0,0.00957025663598938,-0.0793262198755958,0.0,0.0,0.0,-0.036841920094608495
PPARD,0.0,0.0269376715438439,0.0,0.0,0.0,0.0,0.04283329085374448
PPARG,0.0,0.00416909333781715,0.0,0.0,0.0,0.0,-0.00032712658707481347
PPIC,0.0,-0.0101866914814529,0.0,0.0,0.0,0.0,0.04315433641763448
PPIE,0.0,-0.0101987494787646,0.0,0.0,0.0,0.0,-0.024908074897477924
PPOX,0.0,0.00255589774680236,0.0,0.0,0.0,0.0,-0.03040056911996864
PPP1R13B,0.0,0.0133981616448119,0.0,0.0,0.0,0.0,0.00036882379865437815
PPP2R3C,0.0,-0.0498933977142008,0.00192910067222157,0.0,0.0,0.0,-0.02610555104756988
PPP2R5A,0.0,-0.0328059387446164,-0.00870435164299437,0.0,0.0,0.0,0.005759391063267574
PPP2R5E,0.0,-0.0429715624083107,0.0,0.0,0.0,0.0,0.024797064022402473
PRAF2,0.0,-0.0662595535727856,0.0,0.0,0.0,0.0,-0.030185206859818934
PRCP,0.0,-1.83583727828345e-05,0.0582291763125501,0.0,0.0,0.0,0.017539758692270684
PRKACA,0.0,0.0314617323553297,0.0386699655132503,0.0,0.0,0.0,-0.01943563971365133
PRKAG2,0.0,-0.0549863385368653,0.0303676209228813,0.0,0.0,0.0,-0.020974180030895847
PRKCD,0.0,-0.0150652283467444,-0.0100257570961392,0.0,0.0,0.0,0.06036561413294502
PRKCH,0.0,-0.0106982860262113,0.0167284151307753,0.0,0.0,0.0,-0.018483605572064642
PRKCQ,0.0,0.0227820639262428,-0.00576682662490054,0.0,0.0,0.0,-0.014103140265527656
PRKX,0.0,-0.0227821808612275,0.0,0.0,0.0,0.0,0.04860921947579694
PROS1,0.0,0.0765135453499063,0.0,0.0,0.0,0.0,0.019596673391791653
PRPF4,0.0,-0.00710043744094737,0.0,0.0,0.0,0.0,0.03285414631006874
PRR15L,0.0545150821807036,-0.0217526708708984,0.0,0.0545150821807036,-0.0730542514275642,0.0,-0.0007249738238478195
PRR7,0.0,0.0684478482567435,-0.0687520494071618,0.0,0.0,0.0,0.006777011989455465
PRSS23,-0.110219981320371,0.029743310193817,-0.0348125046160153,-0.110219981320371,-0.0236355769150036,0.0,0.02075765385541632
PRUNE1,0.0,0.0184155264689586,0.0,0.0,0.0,0.0,-0.024670718891811053
PSIP1,0.0,0.0181023401540945,0.0,0.0,0.0,0.0,-0.016408008429253797
PSMB10,0.0,0.0185964246927354,0.0,0.0,0.0,0.0,-0.06766069945111737
PSMB8,-0.00815379526122211,0.0782846394947714,0.0,-0.00815379526122211,0.0364124229488999,0.0,-0.033865443711911795
PSMD10,0.0,0.000162115032214872,0.0,0.0,0.0,0.0,-0.03268509780923987
PSMD2,0.0,-0.0175240301341364,0.0,0.0,0.0,0.0,0.01739473414076126
PSMD4,0.0161767755603683,-0.0175511772753977,0.0142803072617111,0.0161767755603683,0.0209086033704186,0.0,0.01775327695839599
PSMD9,0.0,0.0485957851123477,0.0,0.0,0.0,0.0,0.052584534537736274
PSME1,0.0,0.00886800701463129,0.0,0.0,0.0,0.0,-0.0662409434256964
PSME2,0.0,0.0130452641193768,0.0,0.0,0.0,0.0,-0.05760897365896321
PSMF1,0.0,-0.0234973009545213,0.0,0.0,0.0,0.0,0.09037800735359314
PSMG1,0.0,-0.0380879047075393,0.000578984237693279,0.0,0.0,0.0,0.010257434310497771
PSRC1,0.0462688217484248,-0.0214330367840098,0.0,0.0462688217484248,0.115371875939337,0.0,0.007194744416017486
PTGS2,0.0775616140198012,0.106857795876287,0.0,0.0775616140198012,0.00704907974231874,0.0,0.001463124256662748
PTK2,0.0,0.00297959776915895,-0.0144389663275328,0.0,0.0,0.0,0.019934360945708614
PTK2B,0.0,-0.0336228836236355,-0.118965021362052,0.0,0.0,0.0,0.01242122867623595
PTPN1,0.0,-0.017052166418628,0.0,0.0,0.0,0.0,-0.055735715638278616
PTPN12,0.0,-0.0102712372300366,0.0,0.0,0.0,0.0,0.06247831610730848
PTPN6,0.0,-0.0175327054614701,0.0,0.0,0.0,0.0,0.030586446604621297
PTPRC,0.127587669596782,0.0121606527154838,0.0,0.127587669596782,0.0243984843612967,0.0,-0.0158432980900119
PTPRF,0.0,-0.0097524000166546,0.0,0.0,0.0,0.0,0.01636361992540204
PTPRK,0.0,0.0212460927329571,0.0,0.0,0.0,0.0,0.004977700002509161
PUF60,0.0,-0.0222894620001333,0.0,0.0,0.0,0.0,0.01619885513533304
PWP1,0.0,-0.0373584869972517,4.63872684407765e-09,0.0,0.0,0.0,-0.028478131936030656
PXMP2,0.0,0.0825963629530679,0.0,0.0,0.0,0.0,0.011446977111062278
PXN,0.0,0.0127720227979902,0.0,0.0,0.0,0.0,0.016812323915739107
PYCR1,0.0,0.00588502780313931,0.0,0.0,0.0,0.0,0.0009392437646477902
PYGL,0.0,-0.0172788665156406,0.0973742432419313,0.0,0.0,0.0,0.007925285319543007
RAB11FIP2,0.0,-0.0363216475426768,-0.00430872547964549,0.0,0.0,0.0,-0.03755859298746978
RAB21,0.189598717866453,0.00456799677118724,0.0,0.189598717866453,0.0641546751315462,0.0,-0.029863375871989884
RAB27A,0.0,0.0133338908519065,-0.218980742602577,0.0,0.0,0.0,0.0163162629280197
RAB31,0.0,0.00873304941385862,0.0,0.0,0.0,0.0,0.0042106426091733365
RAB4A,-0.00769400967352108,-0.0388770673577367,0.0,-0.00769400967352108,-0.00143728958328635,0.0,-0.02155515537155621
RAC2,0.0,-0.00774954792777034,0.0,0.0,0.0,0.0,0.010798448129589232
RAD51C,0.0,0.0337234883238201,0.0624286510931558,0.0,0.0,0.0,-0.027583335299338783
RAD9A,0.0,-0.00161750935436852,-0.0521265388742743,0.0,0.0,0.0,0.0027991930164482986
RAE1,0.0140855066739207,-0.0364629442874853,0.0,0.0140855066739207,0.0489872319940482,0.0,-0.0020406997415422833
RAI14,0.0,-0.0229838476746834,0.0,0.0,0.0,0.0,0.000992304269757894
RALA,0.0,-0.0166639528048605,0.0,0.0,0.0,0.0,0.00926042871143213
RALB,0.0,-0.0255202720511841,0.0,0.0,0.0,0.0,0.03724210042461311
RALGDS,0.0,0.0194895180608334,0.0,0.0,0.0,0.0,0.046479489378367905
RAP1GAP,0.0,-0.027511113105818,0.0,0.0,0.0,0.0,-0.0003079718607567563
RASA1,0.0,0.0341090356419135,0.0,0.0,0.0,0.0,0.016539423847348432
RB1,0.0,-0.0507337385647157,0.0,0.0,0.0,0.0,-0.004317250361024686
RBKS,0.0,-0.0116987175110514,0.0215693599996355,0.0,0.0,0.0,0.024042378260169375
RBM15B,0.0,-0.0258650046639537,0.0,0.0,0.0,0.0,0.0072970436437182085
RBM34,0.0,0.0231230062732489,-0.0183767239989892,0.0,0.0,0.0,-0.0322322988762468
RBM6,0.0,0.00336557428979182,0.0,0.0,0.0,0.0,-0.07331378978860213
REEP5,0.0,-0.0711069833166651,0.0,0.0,0.0,0.0,0.03498846223694115
RELB,0.0,-0.011529362996268,-0.0264359004035699,0.0,0.0,0.0,0.027380029250942208
RFC2,0.0,-7.24980598022928e-05,-0.128483443240991,0.0,0.0,0.0,-0.01280015502116871
RFC5,0.0,0.000947201147362512,0.0,0.0,0.0,0.0,-0.020531685109324106
RFNG,0.0,0.0263175675171547,0.0,0.0,0.0,0.0,0.043749136449572894
RFX5,0.0,0.102241482094594,0.0,0.0,0.0,0.0,-0.036277693576956406
RGS2,0.0182220249251642,0.0535457417682829,0.0,0.0182220249251642,0.0198286604896407,0.0,-0.01422252630138902
RHEB,0.0,-0.0163617103958656,0.0,0.0,0.0,0.0,-0.0017713657772547304
RHOA,0.0,-0.0220174404061254,-0.0453082170350284,0.0,0.0,0.0,0.023985985285137377
RNF167,0.0,-0.050723783999517,0.0,0.0,0.0,0.0,-0.043577212700670095
RNH1,0.0,-0.0109032130038924,0.0,0.0,0.0,0.0,-0.0007033620529592442
RNMT,0.0,0.0402627094167769,0.0,0.0,0.0,0.0,-0.011117741280247246
RNPS1,0.0,-0.0046948576568404,0.0,0.0,0.0,0.0,0.05577614397103358
RPA1,0.0,-0.00569264813007805,0.0,0.0,0.0,0.0,-0.04831012561207205
RPA2,0.00685657647160587,-0.0320523285313433,0.0,0.00685657647160587,0.0286015649668103,0.0,-0.051573963791623406
RPA3,0.0783919589364296,0.0447376211273234,0.0,0.0783919589364296,0.0991300543404042,0.0,-0.00838884263767574
RPIA,0.0,-0.0192536796289495,0.00707571746836508,0.0,0.0,0.0,0.027073086843053297
RPL39L,0.0,0.0,0.0,0.0,0.0,0.0,-0.0027658910419635636
RPN1,0.0,-0.0118785865759269,0.0,0.0,0.0,0.0,-0.04491664137935004
RPP38,0.0,-0.0132109772738282,0.0,0.0,0.0,0.0,0.017536963166310388
RPS5,0.0,0.0422854128744566,-0.0356649269511027,0.0,0.0,0.00679897144675533,0.1062687596632344
RPS6,-0.0512991955883499,0.0387013080727881,0.0,-0.0512991955883499,-0.0430132050260635,0.0,0.00336321252189912
RPS6KA1,0.0,-0.00653850934817952,-0.0339047803292452,0.0,0.0,0.0,0.01934325660468535
RRAGA,0.0,0.0331930266681549,-0.0453349073141782,0.0,0.0,0.0,-0.03706620711601479
RRP12,-0.00608198601920353,-0.0110368111300908,0.172059487972396,-0.00608198601920353,-0.0235004280197042,0.0,0.0628093768319166
RRP1B,0.0,0.00147268935874213,0.0,0.0,0.0,0.0,-0.06941347433041425
RRP8,0.0,0.0174407217520093,0.0,0.0,0.0,0.0,0.05581526865915344
RRS1,0.0,0.0465505222810999,0.0,0.0,0.0,0.0,0.004331374296690195
RSU1,0.0,-0.0045183017061123,0.0198940678284721,0.0,0.0,0.0,-0.006586904029943044
RTN2,0.0,-0.00160417095561873,0.0759980175334672,0.0,0.0,0.0,-0.0071650111240177386
RUVBL1,0.00427073199462625,-0.00301082276015163,0.0,0.00427073199462625,0.0244107263514366,0.0,-0.009076238529197362
RXYLT1,0.0,0.0,0.0,0.0,0.0,0.0,0.016494038266190104
S100A13,0.0,-0.040393040858346,-0.0980805255245743,0.0,0.0,0.0,0.06914963076233581
S100A4,-0.0346144882623645,0.011632577315502,0.0,-0.0346144882623645,-0.187253566806622,0.0,-0.027333861265383164
SACM1L,0.0,0.0118244496350121,0.0,0.0,0.0,0.0,-0.03477910965925167
SATB1,0.0,-0.0543195804019138,-0.152623061539407,0.0,0.0,0.0,-0.014534937484779794
SCAND1,0.0,0.0126425348423047,0.0,0.0,0.0,0.0,-0.062120091370237655
SCARB1,0.0,-0.0385840878569245,-0.0181687662104948,0.0,0.0,0.0,-0.01665036248766339
SCCPDH,0.0612059592452035,0.0303523575077847,0.0,0.0612059592452035,0.0016613557991545,0.0,-0.012770071689388507
SCP2,0.0,-0.0351485489754709,0.0,0.0,0.0,0.0,0.06104034709386849
SCRN1,0.0,0.0175254821423598,0.0,0.0,0.0,0.0,-0.014031874628789047
SCYL3,0.0,-0.00755648758635754,0.0,0.0,0.0,0.0,-0.06493044172933891
SDHB,-0.0192113729556311,-0.0297314824217663,0.0,-0.0192113729556311,-0.0023632469590184,0.0,0.01897611905651221
SENP6,0.0,0.0313365673175847,0.0,0.0,0.0,0.0,0.00619901520681995
SERPINE1,0.0650191620241851,-0.0806108097219283,0.0,0.0650191620241851,0.125108568886577,0.0,0.013754047692651844
SESN1,0.0,0.00884489285631739,0.00363668530873027,0.0,0.0,0.0,0.0376816719895736
SFN,0.0384688382558143,0.0207185925368101,0.0,0.0384688382558143,-0.00890337265088378,0.0,-0.001155541267977588
SGCB,0.0,-0.0220876732924809,0.110050463097601,0.0,0.0,0.0,0.009294172624164501
SH3BP5,0.0,-0.0365246054847009,0.0,0.0,0.0,0.0,-0.006605419743960922
SHB,0.0,-0.0614329673699627,0.0,0.0,0.0,0.0,0.026277153365288866
SHC1,0.0,0.0319300852057344,0.0,0.0,0.0,0.455515599736722,0.09144763272112254
SIRT3,0.0,-0.0868374929162468,0.0,0.0,0.0,0.0,-0.06316686726815446
SKIV2L,0.0,-0.0338236095324712,0.0,0.0,0.0,0.0,-0.02102438833983929
SKP1,0.0,0.0,0.0,0.0,0.0,0.0,0.036169007125743155
SLC11A2,0.0,0.025720351374156,0.0,0.0,0.0,0.0,-0.06028929090553499
SLC1A4,0.115604961722594,0.0589186536299974,0.0,0.115604961722594,0.0409036037407283,0.0,-0.038518927039662344
SLC25A13,0.0,-0.0199778028471151,0.0,0.0,0.0,0.0,-0.015831427654840743
SLC25A14,0.0,-0.0558247338221668,0.0,0.0,0.0,0.0,-0.031067679986808944
SLC25A4,-0.0566885954303443,-0.0346354035979583,0.0,-0.0566885954303443,-0.0193546011282951,0.0,-0.025052467034584518
SLC25A46,0.0,-0.0212197160288498,0.0,0.0,0.0,0.0,0.0038026780285690294
SLC27A3,0.0,-0.0235727233284938,-0.0259485661606702,0.0,0.0,0.0,0.07051932608888721
SLC2A6,0.0,0.000932540602367965,0.0,0.0,0.0,0.0,-0.015805117159397957
SLC35A1,0.0,0.0567443729458815,0.0,0.0,0.0,0.0,0.002185897434299417
SLC35A3,0.0,0.0112369462483599,-0.0129021135682657,0.0,0.0,0.0,0.006866265914036701
SLC35B1,0.0,-0.0204945408851505,0.0,0.0,0.0,0.0,-0.03539062743747207
SLC35F2,0.0,-0.0721714781073045,0.0,0.0,0.0,0.0,0.019717343032098756
SLC37A4,0.0,0.0210318975879787,-0.0125848779813117,0.0,0.0,0.0,0.04158712708179875
SLC5A6,0.0,-0.0293845185037175,0.0179435826600284,0.0,0.0,0.0,0.022224410411382928
SMAD3,0.0,-0.00438359551387797,0.00127233166169037,0.0,0.0,0.0,0.0018414114452204814
SMARCA4,0.0,-0.0183581063350173,0.0,0.0,0.0,0.0,-0.04273041690809886
SMARCC1,0.0,0.00950590820362582,0.0,0.0,0.0,0.0,0.045814322163842604
SMARCD2,0.0,0.00320661399461239,0.10311874035761,0.0,0.0,0.0,-0.018269678504603766
SMC1A,0.0,0.0176375069989603,0.0,0.0,0.0,0.0,-0.04675530677692064
SMC3,0.0,-0.0186726991613062,0.0,0.0,0.0,0.0,-0.018676053201599267
SMC4,0.0421759153116872,-0.00109309514545517,0.0,0.0421759153116872,0.0823448061164343,0.0,-0.025726577027636
SMNDC1,0.0,0.0182298670708907,-0.106306173397341,0.0,0.0,0.0,-0.0026302842081430988
SNAP25,0.0,0.0879869253410485,-0.00260583639902472,0.0,0.0,0.0,-0.007155904666983685
SNCA,-0.119144245712973,-0.105716404397699,0.0,-0.119144245712973,-0.087538888534034,0.0,0.011435935588187998
SNX11,0.0,0.00971570662401009,0.0,0.0,0.0,0.0,-0.008518007338777498
SNX13,0.0,0.0262887704236909,0.0,0.0,0.0,0.0,0.033667028621233934
SNX6,0.0,-0.00775682885386534,0.0,0.0,0.0,0.0,0.008986894433866776
SNX7,0.0,0.0496349872255633,0.0,0.0,0.0,0.0,0.011208603834163472
SOCS2,-0.07950035078983,-0.0263178226233802,0.06030368655625,-0.07950035078983,-0.0443989421171561,0.0,0.012426698864590198
SORBS3,-0.0114587004532972,-0.00389369967252492,0.0,-0.0114587004532972,0.024560680696232,0.0,0.0010038362521413856
SOX2,0.0,-0.00747857961170688,0.0,0.0,0.0,0.0,0.003066839093078204
SOX4,0.00598066490073778,0.0400494363271552,0.0,0.00598066490073778,0.0105383559922632,0.0,0.004762910059711034
SPAG4,0.0,-0.116900699356649,0.0,0.0,0.0,0.0,-0.016903682486475134
SPAG7,0.0,-0.00265094970410861,0.0,0.0,0.0,0.0,0.029291367454265377
SPDEF,0.0537673366389076,0.034561006217078,-0.000641714410647418,0.0537673366389076,0.0723061601341465,0.0,-1.243484122592237e-05
SPEN,0.0,-0.0283784708293714,0.0,0.0,0.0,0.0,-0.010527921908803634
SPP1,0.108142516924989,0.0339239591459508,-0.0717130697977696,0.108142516924989,0.131600842779661,0.0,0.007687829140415953
SPR,0.0,0.0261074063553536,0.0,0.0,0.0,0.0,0.04479155261599791
SPRED2,0.0,-0.0221260623236556,0.0,0.0,0.0,0.0,0.018703391211810194
SPTAN1,-0.0119754028269871,0.0272749894143272,0.0300708508873029,-0.0119754028269871,-0.0655133942172963,0.0,-0.006167523038849546
SPTLC2,0.0,0.0237697856667162,0.0,0.0,0.0,0.0,-0.03855225673958586
SQOR,0.0,-0.0232017863411492,0.0,0.0,0.0,0.0,0.01682485498380723
SQSTM1,0.0,0.0187993296701552,0.0,0.0,0.0,0.0,0.06756089260193232
SRC,0.0,0.0134166747168779,0.0,0.0,0.0,0.0,-0.017388509338325725
SSBP2,0.0,0.0083010153298631,0.0,0.0,0.0,0.0,0.004995189554061143
ST3GAL5,0.0,-0.0378644573845275,0.0,0.0,0.0,0.0,-0.03762027365429583
ST6GALNAC2,0.0,-0.0279106976433082,0.0,0.0,0.0,0.0,0.006374376542673023
ST7,0.0,-0.0335442996533271,0.0,0.0,0.0,0.0,0.06425436174535265
STAMBP,0.0,0.00239389715436673,0.0,0.0,0.0,0.0,-0.008629372103385628
STAP2,0.0,0.0172639439172833,-0.175147234371746,0.0,0.0,0.0,-0.0024947133737189767
STAT1,0.0,0.0304260621969978,0.0,0.0,0.0,0.0,-0.0910210250622193
STAT3,0.0,0.0246203835186633,-0.0387268880523981,0.0,0.0,0.0,0.05245658169583657
STAT5B,-0.046937058337226,-0.0105233134899558,0.0,-0.046937058337226,-0.0249481483806548,0.0,-0.0003864143409039949
STIMATE,0.0,0.0,0.0,0.0,0.0,0.0,0.010746552429050009
STK10,0.0,-0.0392898712946126,0.00881876803812809,0.0,0.0,0.0,0.0071598251014262275
STK25,0.0,-0.00731236425307639,-0.0814266078601878,0.0,0.0,0.0,0.021769928613337496
STMN1,0.0156723643268445,-0.0649527072291648,0.0,0.0156723643268445,0.11856238207167,0.0,-0.03507183121740299
STUB1,0.0,-0.0425618065747385,0.0,0.0,0.0,0.0,-0.00039241928683895344
